epoch,acc,loss,val_acc,val_loss
0,0.6993332222056877,0.9002664797622812,0.3740169864362349,2.5997971224687353
1,0.8187031171782491,0.5619173471680043,0.38817238129883974,1.8121738048348273
2,0.8586097682986901,0.4458907634392443,0.4120792702482571,2.1748610578943777
3,0.8809468244647837,0.37990325499989824,0.5165146272787698,1.2625524295355097
4,0.8942490415168536,0.3420863556402845,0.40924819129261064,2.2164204376379097
5,0.9020336722727517,0.3189916816447691,0.48379993713400804,1.645961308336813
6,0.9099183197298891,0.2983745771122885,0.4746775716196332,1.4996738670831509
7,0.9174195699283214,0.28100780309995305,0.4199433784490113,2.578933835629586
8,0.9214535756058684,0.2664715661329316,0.5187165775869806,1.638839591408196
9,0.92627104517817,0.2520207571752828,0.5246932998360535,1.8006749689372765
10,0.9302550425070845,0.24219006320936995,0.5077068260740506,1.5994493002110062
11,0.9325054175735692,0.2333205938349169,0.4702736710125862,1.7880434444318893
12,0.9343557259583001,0.23089099229922153,0.5036174897391603,1.5268327466494334
13,0.9352725454242373,0.2273504401191232,0.46586977040553923,2.1270169173819946
14,0.9395565927594994,0.21471777893310984,0.5781692356555557,1.3565377604102669
15,0.9399733288821865,0.21187905452413983,0.5621264548881432,1.323643741198177
16,0.9612768794739519,0.15270737410386537,0.6108839258378165,1.2429647554050793
17,0.9651941990272107,0.13807594570011314,0.6388801509908776,1.0649945661027165
18,0.9678613102124083,0.12912022240247542,0.6379364580525358,1.0933399698051052
19,0.9679446574429071,0.1260316299207808,0.5806857501984243,1.4577774753470059
20,0.9695565188336508,0.12011002549462495,0.5665303555045649,1.4134928248670349
21,0.9694333333333334,0.11626384381453196,0.5731362064291974,1.3898551533453942
22,0.9713118853142191,0.11149450561606421,0.6023906889427529,1.2789428079979492
23,0.9720453408841869,0.10768606825746443,0.5495438816863135,1.4628394478032634
24,0.972562093676319,0.10674227171042379,0.6313306071841518,1.059133550606272
25,0.9718953158959167,0.10600772992653297,0.6027052531867854,1.220871011428617
26,0.9734955825970996,0.10347359596560211,0.6722239698393234,1.0683919569725284
27,0.9727621270211702,0.10105282763656645,0.6071091538032071,1.1829187664343674
28,0.9738623103850642,0.09781697656469338,0.5778546712427778,1.3697602340881838
29,0.9741623603874374,0.09538442791352811,0.5970430953879895,1.425997743950808
30,0.9735911970597261,0.09810913708365314,0.586662472522495,1.3724991024271727
31,0.9736833333333333,0.09580701516668001,0.5715633847871716,1.6067470559236876
32,0.974062343723954,0.09429281033894721,0.6030198176276875,1.2985382918743038
33,0.9747457909750966,0.09417253209861404,0.647373387895316,1.1035048588149463
34,0.9754792465410902,0.09210968472052364,0.6284995281160084,1.133062034667232
35,0.9751791965327554,0.09066715303024146,0.564957533862539,1.6162123298375026
36,0.9751125187531255,0.09007527741477338,0.5816294432773872,1.6994796263492868
37,0.9770628438073012,0.08417215681901712,0.5938974521039379,1.431298718470453
38,0.9786131021777358,0.08106257869494242,0.5863479081097172,1.4949635361005165
39,0.9784297382897149,0.08107077707562134,0.5835168292665677,1.533258991201706
40,0.9787297882980497,0.08078163127938218,0.5857187795372796,1.4961659902482334
41,0.9785797632938823,0.08007291504595652,0.5976722240260504,1.4317971265102265
42,0.9794799133188865,0.07918304029028105,0.5904372444914812,1.4820533636494528
43,0.9792798799799967,0.07900435991633692,0.5904372444914812,1.5144346814442071
44,0.9788298049615332,0.07862648650430047,0.5960994023746498,1.476647939049024
45,0.9793132188638501,0.07752589134995909,0.5800566216353614,1.5347437575839158
46,0.9791097032344115,0.07859227240704206,0.5954702736334667,1.454108453539416
47,0.9788333333333333,0.08173716415166855,0.5828877005910078,1.5258835278130358
48,0.9797799633272212,0.07612045108439883,0.5872916010949326,1.4862036204780562
49,0.9803633938989832,0.076101944046376,0.5913809373641996,1.4581199196308205
50,0.9804800800133355,0.07475779759901766,0.5872916011793053,1.4916291250002087
51,0.9800133355499645,0.07676453483881683,0.5885498585210502,1.4643332379237028
52,0.9786131021777358,0.07785576886784178,0.5894935514875161,1.4614358610535387
53,0.9794799133228608,0.07765533631345514,0.5847750864676913,1.483868543289487
54,0.9791131855309219,0.07890609705419833,0.5810003146393263,1.512956832781945
55,0.9806935645215071,0.07547158023324478,0.5885498585023007,1.48003490710266
56,0.9805166666666667,0.07654694497684637,0.584145957923378,1.4936325451457002
57,0.9797099033011004,0.07567121229429828,0.583202264919413,1.495430922425742
58,0.9803333333333333,0.07480684762696425,0.5847750865333146,1.4791168759325908
59,0.9799299883254271,0.07714990793833992,0.5863479081940899,1.4621994566639926
60,0.9801300216702784,0.07673715118701945,0.5885498584273027,1.466516790974249
61,0.9793965660943491,0.07632998212449132,0.588549858492926,1.489148486106791
62,0.9797632938823138,0.07698022328996523,0.585089650889844,1.4957525803631078
63,0.9797466244314448,0.07641994694030807,0.5876061655358347,1.4754650108317002
64,0.9805634272378729,0.07554711509377365,0.5904372444539822,1.4722254861634871
65,0.97957992998237,0.07717842730651758,0.5847750865801883,1.488371376947773
66,0.9796799466577762,0.07614994353181144,0.5916955018051018,1.4633988340758197
67,0.979463243873979,0.0763079408975388,0.5863479081940899,1.4969875485539323
68,0.9795632605374625,0.0770539493218206,0.5901226800693286,1.4696575671518775
69,0.9798633105517587,0.07739056861833804,0.5876061655077105,1.4884063765551918
70,0.9799466577762961,0.07679308847370377,0.586347908222214,1.4908250710168474
71,0.9799933311044077,0.07608624167371418,0.5857187794904057,1.4917180458867125
72,0.9804166666666667,0.07579136681656043,0.5854042152182491,1.4828462938198919
73,0.9793132188638501,0.07751361097215831,0.5869770367852769,1.4853550974360499
74,0.9796598866229138,0.07675441037987711,0.5907518087073893,1.4641422751790587
