epoch,acc,loss,val_acc,val_loss
0,0.5263694638694638,1.2010550287775783,0.3075,2.084937596321106
1,0.6359789903879792,0.938135841183597,0.469375,1.4910393220186233
2,0.6857517482517482,0.8217935892112883,0.350625,2.0814378809928895
3,0.7328088578088578,0.7271244546750208,0.2975,2.059770953655243
4,0.7437354312354313,0.6933561906322733,0.250625,2.02687105178833
5,0.7671911421911422,0.6435773916594631,0.38375,1.5612781977653503
6,0.7788461538461539,0.6170707905625964,0.39375,1.8546067649126052
7,0.7982226107226107,0.5662326883950156,0.32625,2.0879877018928528
8,0.8138111888111889,0.5306542439685835,0.380625,1.9458724343776703
9,0.8222610722610723,0.5070254044967654,0.41,1.8393291878700255
10,0.8326048951048951,0.47800521469199575,0.47375,1.3836048227548599
11,0.8337703962703963,0.4642115718313864,0.465625,1.533060148358345
12,0.8371212121212122,0.456241893532115,0.52625,1.7178194093704224
13,0.8496503496503497,0.43166954520143275,0.455,1.3510190862417222
14,0.8492132867132867,0.42360084729664255,0.56125,1.10148628950119
15,0.8538752913752914,0.419124641531692,0.4375,1.7990142476558686
16,0.8586227020717829,0.41145699371879707,0.35125,2.2588879227638246
17,0.8715034965034965,0.3821243827854281,0.429375,1.8024601864814758
18,0.8696095571095571,0.3838547427198548,0.435625,1.5244782012701035
19,0.8653846153846154,0.38451478625962504,0.369375,1.737434070110321
20,0.8731060606060606,0.3636301171321135,0.38875,2.483660008907318
21,0.8764225269915378,0.3651539347315795,0.551875,1.372009703218937
22,0.8757284382284383,0.3620832087624045,0.491875,1.6128400135040284
23,0.8728146853146853,0.3732167130166834,0.38875,1.8795229852199555
24,0.881993006993007,0.34374015833878574,0.52375,1.178268887400627
25,0.8873834498834499,0.3395469572681647,0.33625,2.070946898460388
26,0.8837412587412588,0.3449267864592009,0.413125,2.319166203737259
27,0.9208916083916084,0.26375635965165,0.50375,1.4674843394756316
28,0.9144813519813519,0.26646360150583975,0.495,1.6280615842342376
29,0.9242424242424242,0.24711249780022737,0.513125,1.4598549020290374
30,0.9165209790209791,0.2571709303919113,0.50125,1.5723381835222243
31,0.923256492541697,0.24788766788921518,0.535,1.4887256330251695
32,0.9249708624708625,0.23855199522419132,0.495625,1.7221963357925416
33,0.9222027972027972,0.24218579694316103,0.515625,1.5036151546239853
34,0.9223484848484849,0.24484406266630668,0.525,1.4933512526750565
35,0.9249708624708625,0.24014352302833314,0.52,1.6320695662498474
36,0.9299242424242424,0.225405065928931,0.5275,1.4819055038690567
37,0.9271561771561772,0.22990777892318917,0.5025,1.618449930548668
38,0.9319638694638694,0.22000862684943182,0.53625,1.5016840010881425
39,0.925990675990676,0.22481633774884097,0.533125,1.5832449352741242
40,0.9274475524475524,0.2309238383229518,0.510625,1.6590961414575576
41,0.9313811188811189,0.220222492786971,0.523125,1.6289292192459106
42,0.9316724941724942,0.21823615490487128,0.5225,1.6727540975809096
43,0.9314269040150582,0.21809152064359602,0.514375,1.6983379173278808
44,0.9293414918414918,0.22692409960991575,0.525625,1.6427426213026046
45,0.9318181818181818,0.21075426451080329,0.531875,1.6495670384168626
46,0.9322552447552448,0.21814248652690219,0.523125,1.650564467906952
47,0.9341491841491841,0.21949250033963255,0.53125,1.6623319315910339
48,0.9309440559440559,0.211965344785463,0.516875,1.694831424355507
49,0.9338578088578089,0.21826739602294556,0.51375,1.7265280431509018
50,0.9315268065268065,0.21443626358410417,0.511875,1.7300806736946106
51,0.9391596148408534,0.20428706833841087,0.503125,1.7204858148097992
52,0.930506993006993,0.21264212770443974,0.52125,1.6947487390041351
53,0.9382284382284383,0.20067648202319802,0.51875,1.6858198821544648
54,0.9372086247086248,0.20742556267789194,0.516875,1.6773868775367737
55,0.9303613053613053,0.2170865646626427,0.511875,1.7187573772668838
56,0.9322552447552448,0.2198937371338442,0.51125,1.7273659896850586
57,0.931426903980273,0.21495051147605923,0.514375,1.6503432941436769
58,0.928467365967366,0.2207113601927296,0.519375,1.6639349627494813
59,0.9372086247086248,0.20932488549839368,0.510625,1.7140364921092988
60,0.9322552447552448,0.2194708387143823,0.504375,1.6978073400259017
61,0.9322552447552448,0.21867301335041617,0.520625,1.7010427713394165
62,0.9268648018648019,0.2239235287362879,0.521875,1.7155437165498733
63,0.9358974358974359,0.20295056770175765,0.5125,1.7163084644079207
64,0.9386655011655012,0.21003947903712591,0.518125,1.7250658625364304
