epoch,acc,loss,val_acc,val_loss
0,0.6953492248628632,0.9545566432355622,0.35703051276797954,2.042444761611636
1,0.8193532255475253,0.5747141015650848,0.3217993079959765,2.2542551789654244
2,0.8543923987291479,0.46423036133096424,0.39666561815640433,2.520513128056846
3,0.8757792965593607,0.4044546926244137,0.47750865057527964,2.487472319385472
4,0.885747624608075,0.3705105280425076,0.41931424972657777,2.0720073291437173
5,0.8971828638205709,0.34256871122532156,0.499528153554266,1.4325499144992426
6,0.9014835806067019,0.32464383985324985,0.4334696445610584,2.1150780710344534
7,0.9076012668758258,0.30864465828040455,0.495124252947219,1.3927994288525216
8,0.9096682780562768,0.30169874130834995,0.4545454545735788,1.9359993119403303
9,0.9168528087955055,0.282499836236462,0.5816294432680125,1.3997280909678365
10,0.9199033172195366,0.27516956611123955,0.5240641711698684,1.71781622171027
11,0.9215035839227065,0.27001104162601375,0.4432211387791173,2.3661354271710837
12,0.9223703950598828,0.26541167550989936,0.4844290657814436,2.137974526680427
13,0.9261210201620798,0.2548827332682482,0.5429380307898052,1.4694438009526078
14,0.9272045340890148,0.25185730645563786,0.509908776401011,1.729376670960999
15,0.9304217369601336,0.24417985599723374,0.4709027996600218,1.9824859027256565
16,0.9313718953198603,0.23940264880706874,0.5121107266717229,1.912356259501104
17,0.9336556092622499,0.23389262547044282,0.5498584461084661,1.4657427691633351
18,0.9340223370661118,0.23389341396020838,0.4904057880305164,1.7867630577642388
19,0.9374062343823312,0.22585764237892073,0.49984271788267115,1.9949534815337981
20,0.9568594765893657,0.1681924621012434,0.5284680717675406,1.6623387862466799
21,0.9625104184030672,0.1493800411678032,0.5482856244664404,1.727605104971397
22,0.9634939156526088,0.14150013319351887,0.5577225543185952,1.735533947913142
23,0.9650941823577658,0.13533632868944676,0.5574079899714405,1.644523516995759
24,0.9676612768794799,0.12939333014611226,0.5747090280524737,1.6873569943763131
25,0.9673891297099033,0.1272240972106021,0.5350739225796762,1.936616149553153
26,0.9676,0.12379200401902199,0.5372758729535103,1.8814316746122848
27,0.9686781130188364,0.11877610214709103,0.5533186537021734,1.8903589186033913
28,0.969211535255876,0.11724116271198701,0.5360176155648917,1.9634877944675095
29,0.9692115352658117,0.1154377294095442,0.5797420572882067,1.6616916218505937
30,0.9690896965655218,0.11567337222971213,0.5309845863760324,1.9813192386453202
31,0.9710451741956992,0.10968865262076524,0.5640138409054478,1.8473789424932239
32,0.97215,0.10452398886879286,0.5542623466780141,1.811362275315291
33,0.9711618603100517,0.10570828823953653,0.5552060397101034,1.789291807899463
34,0.9728788131295611,0.10113469332054191,0.5533186537209229,1.7768767479269263
35,0.9726787797906713,0.10146567105059624,0.5621264548787683,1.755729773015337
36,0.9723620603374291,0.10257959613419111,0.556464297023724,1.7851978434673381
37,0.9737456242707118,0.10029723049427275,0.5621264549162673,1.781710154832478
38,0.9732288714885156,0.10006177180020843,0.5605536331992436,1.7630950075607323
39,0.9738123020443803,0.10020503619647579,0.5536332180305785,1.7834955805238217
40,0.9721953659042515,0.10383064038635473,0.5583516829660307,1.8062741553944663
41,0.9738956492748791,0.09750517019301846,0.5492293174329064,1.8124391415014924
42,0.9740123353892315,0.09764465146793845,0.5564642970049745,1.759564188637423
43,0.9737122853808968,0.09851614277555876,0.5508021390749321,1.7771857396054096
44,0.9731955325828033,0.0989835028659107,0.5517458320695223,1.827518052070836
45,0.973628938150398,0.09983772953056577,0.553004089383143,1.833478391714237
46,0.9737622937156193,0.0988502219346667,0.5558351682544167,1.785720952166893
47,0.9736122687114519,0.0977325601733949,0.5508021390843069,1.826671857434873
48,0.9739623270545091,0.09876884989965795,0.5574079899901899,1.7786948767125363
49,0.9737456242707118,0.0981433647506375,0.54765649580963,1.849519509045198
50,0.9737622937156193,0.09793911252551465,0.5501730104087471,1.8234474238977376
51,0.9743957326161422,0.09622370259158511,0.5501730104274966,1.8111887407887841
52,0.9745957659550321,0.09689328365001823,0.5523749607169579,1.8128878029310016
53,0.9727121186864477,0.09935791209379839,0.5552060396726044,1.785187677003633
54,0.9734955825911381,0.09778880832353856,0.5492293174235316,1.8211135068529243
55,0.9733788964827471,0.09921772986908797,0.553947782349609,1.7950398447979319
56,0.9739289881587326,0.09806751831583549,0.5533186537115482,1.7996928619115973
57,0.9735622603767294,0.09881123182629124,0.5561497326015714,1.7901097012226144
