epoch,acc,loss,val_acc,val_loss
0,0.5074300699300699,1.1786626846918138,0.4475,1.5699573260545732
1,0.604458041958042,0.9604614548610918,0.319375,2.716133322715759
2,0.6510780885780886,0.8725461140796021,0.34375,1.7693549823760986
3,0.6888111888111889,0.7843040480063512,0.37125,1.6868605995178223
4,0.7144522144522144,0.7278675547429732,0.424375,1.5234006851911546
5,0.7339743589743589,0.6815401599818455,0.256875,2.4087372434139254
6,0.7599067599067599,0.6344158347600546,0.29625,2.4323782610893248
7,0.7620920745920746,0.617099151362628,0.47375,1.8565202468633653
8,0.7718531468531469,0.587714438116078,0.33,1.8105393636226654
9,0.771416083916084,0.5918477393669405,0.421875,1.6588489204645156
10,0.7875874125874126,0.5537179679651083,0.4875,1.8237641561031341
11,0.7944347319347319,0.5501446603061436,0.4525,1.5155784529447556
12,0.7964743589743589,0.5477370702094965,0.401875,1.5178907215595245
13,0.8012820512820513,0.5196888635764311,0.429375,1.6099021446704864
14,0.8101689976689976,0.5235141335806369,0.471875,1.577865052819252
15,0.8066724941724942,0.5074642358265279,0.48875,1.7427053213119508
16,0.8181818181818182,0.4944573776288466,0.48125,1.798938320875168
17,0.8178904428904429,0.48128642565581625,0.46375,1.6244729471206665
18,0.828962703962704,0.47199677094157205,0.298125,2.1243192291259767
19,0.819493006993007,0.4814317722941612,0.4275,1.6365705859661102
20,0.835081585081585,0.4624156826338568,0.460625,1.3987233704328537
21,0.8436771561771562,0.4346670481812704,0.530625,1.5090574765205382
22,0.8451340326340326,0.4348025887961432,0.43375,1.8365031790733337
23,0.8461538461538461,0.43351060223259846,0.4525,1.4198691302537918
24,0.8489219114219114,0.41459021663471257,0.52,1.4824615967273713
25,0.8436771561771562,0.43082856399057073,0.49875,1.6533967965841294
26,0.8476107226107226,0.4174196904216891,0.443125,1.6891781413555145
27,0.8500874125874126,0.42227312465717187,0.58,1.0853136324882506
28,0.8567890442890443,0.39985616277634123,0.5325,1.2308700200915337
29,0.8479020979020979,0.41511451162936247,0.46875,1.483546125292778
30,0.8617424242424242,0.3900323959636244,0.383125,1.6154238468408584
31,0.8597027972027972,0.38660190230135594,0.528125,1.467248706817627
32,0.8597027972027972,0.38574669579595394,0.496875,1.6727225542068482
33,0.870483682983683,0.366056736706298,0.44,1.7744980764389038
34,0.8620337995337995,0.38136376926810034,0.473125,1.5557627779245378
35,0.8532925407925408,0.3927937857893519,0.47375,1.6446376395225526
36,0.8674242424242424,0.371264407684753,0.528125,1.3786903470754623
37,0.8631993006993007,0.38990597050020465,0.450625,1.6755895876884461
38,0.8733974358974359,0.3639432215207801,0.435625,1.546354597210884
39,0.8658216783216783,0.3868267266101493,0.535625,1.19763065636158
40,0.8835955710955711,0.3335378620521728,0.548125,1.2767662674188613
41,0.8901515151515151,0.31745054475563667,0.543125,1.2588844707608222
42,0.8918997668997669,0.3049924494590098,0.539375,1.3248261675238608
43,0.8945221445221445,0.2975227222332866,0.54,1.2865624982118606
44,0.897581585081585,0.2952685372031235,0.510625,1.3682943677902222
45,0.8969988344988346,0.30002502301634054,0.538125,1.3571792751550675
46,0.9022435897435898,0.290675250149065,0.545625,1.2407115679979324
47,0.9055944055944056,0.2759062062627647,0.531875,1.3906166344881057
48,0.8962703962703963,0.28967989429762037,0.540625,1.2735084253549576
49,0.9041375291375291,0.27363808203861983,0.533125,1.3092615711688995
50,0.9058857808857809,0.27417373736247874,0.529375,1.3614241284132005
51,0.9006410256410257,0.28495357716173836,0.540625,1.2559965953230858
52,0.9031177156177156,0.2815085571858433,0.538125,1.2646077063679695
53,0.9063228438228438,0.26760372689692846,0.52625,1.3550448191165925
54,0.902534965034965,0.2784942106055074,0.533125,1.3234751391410828
55,0.9045745920745921,0.27043491548105275,0.540625,1.3244429045915604
56,0.9080710955710956,0.27862235057083046,0.5375,1.3052401420474053
57,0.8969988344988346,0.2795308807513097,0.543125,1.2867337161302566
58,0.9066142191142191,0.27480365137085494,0.548125,1.2711744701862335
59,0.9098193473193473,0.26253046752724335,0.551875,1.3357754758000373
60,0.8986013986013986,0.2891459103612911,0.5375,1.3073856031894684
61,0.9089452214452215,0.2641579870803234,0.559375,1.250533254444599
62,0.9016608391608392,0.28270535948219555,0.53875,1.317673326432705
63,0.9076340326340326,0.2633465878613345,0.5475,1.2855168387293816
64,0.9087995337995338,0.26193592863239884,0.53625,1.268615998327732
65,0.9067599067599068,0.2710120981876111,0.5325,1.3245211589336394
66,0.9047202797202797,0.2720533976622256,0.55,1.2824297851324082
67,0.9060314685314685,0.2721676458376688,0.54,1.2907682037353516
68,0.9089452214452215,0.2752992613870642,0.5375,1.299674801826477
69,0.8990384615384616,0.282160221557795,0.54,1.3185279667377472
70,0.9047202797202797,0.2728699824332079,0.52625,1.3076183396577834
71,0.9038461538461539,0.27245003083125974,0.54875,1.2913056164979935
72,0.9061771561771562,0.2719814962857253,0.539375,1.291049262881279
73,0.9136072261072261,0.26186879544946556,0.539375,1.2753717350959777
74,0.9055944055944056,0.2693504334920214,0.54,1.292044537961483
75,0.909527972027972,0.26907237332600814,0.545,1.2934554314613342
76,0.9105477855477856,0.2626954720362083,0.529375,1.3321218606829643
77,0.9064685314685315,0.27665957552326587,0.548125,1.2778180220723152
