epoch,acc,loss,val_acc,val_loss
0,0.527972027972028,1.1680348568307215,0.36,1.4695386719703674
1,0.6537004662004662,0.9082405953418403,0.391875,1.5450709742307662
2,0.7192599067599068,0.7647758660477636,0.455625,1.4290098094940185
3,0.7478146853146853,0.6973592154768519,0.361875,1.6427452069520951
4,0.780448717948718,0.6235236410911267,0.4425,1.4303772395849228
5,0.7990967365967366,0.5796876192995997,0.498125,1.3434245264530182
6,0.8110431235431236,0.5430656308547045,0.540625,1.267221912741661
7,0.8288170163170163,0.5103221780561901,0.3125,2.3159138000011446
8,0.8326048951048951,0.49527971416989686,0.315,1.874973156452179
9,0.8455710955710956,0.457517284057635,0.535,1.2446106708049773
10,0.8575174825174825,0.4310166148733704,0.383125,1.970428978204727
11,0.8611596736596736,0.4289468895722102,0.3925,1.437246223092079
12,0.8598484848484849,0.4124585834173334,0.475625,1.4448120218515397
13,0.8643648018648019,0.4028274081213213,0.554375,1.2557731699943542
14,0.8719405594405595,0.3926332746664961,0.4975,1.440208722949028
15,0.8777680652680653,0.37268758880404323,0.4475,1.683914406299591
16,0.8716491841491841,0.3846523378452499,0.475625,1.5509603583812714
17,0.8812645687645687,0.36180891067067505,0.374375,2.011498673558235
18,0.8884032634032634,0.34011700290031643,0.630625,1.0280705088376998
19,0.8800990675990676,0.3542408076025945,0.5875,1.1381868952512741
20,0.891462703962704,0.3228808821098649,0.58625,1.3099047255516052
21,0.8851981351981352,0.3409934397656601,0.615625,1.2607734698057174
22,0.8927738927738927,0.33484155773282887,0.445,1.4811700862646102
23,0.8956876456876457,0.32194643788960153,0.566875,1.1615523093938827
24,0.8977272727272727,0.3041523066295055,0.594375,1.1714520919322968
25,0.9092365967365967,0.2882213117619911,0.51,1.2797625374794006
26,0.8940850815850816,0.31475027498630653,0.43125,1.671719628572464
27,0.9053030303030303,0.2976221833160985,0.5125,1.4733240377902985
28,0.9045745920745921,0.2874580027235972,0.58875,1.2836570805311203
29,0.9031177156177156,0.2961898078156379,0.5175,1.4348035109043122
30,0.8978729603729604,0.3030893342321986,0.45375,1.6360742992162705
31,0.9245337995337995,0.23615387925283338,0.52875,1.3399694776535034
32,0.9255536130536131,0.24412728535198108,0.518125,1.4034642904996872
33,0.9372086247086248,0.20577179735183437,0.535625,1.3067334872484206
34,0.935460372960373,0.20950388496780728,0.554375,1.2961530160903931
35,0.9367715617715617,0.21268483622125534,0.549375,1.3519008928537368
36,0.9372086247086248,0.20201317229609944,0.55,1.3015141981840133
37,0.9414335664335665,0.19807100143188086,0.6075,1.0537632983922958
38,0.9411421911421911,0.19687033522795963,0.576875,1.1882803454995154
39,0.9391025641025641,0.19595702317280647,0.5525,1.2910168159008026
40,0.9383741258741258,0.19687375659882883,0.5975,1.171836061179638
41,0.942016317016317,0.1956723070245384,0.558125,1.2319811207056046
42,0.9402680652680653,0.19517565607190965,0.565,1.1576278123259545
43,0.9440559440559441,0.1847587983126129,0.5675,1.1759156394004822
44,0.9449300699300699,0.18497984534203313,0.56375,1.2191739028692246
45,0.9455128205128205,0.1863164138873835,0.5725,1.1741208091378212
46,0.9475524475524476,0.17513777673383416,0.571875,1.1837929266691207
47,0.94245337995338,0.1919712710925888,0.5575,1.2610178625583648
48,0.9487179487179487,0.17560224353155612,0.553125,1.2898061490058899
49,0.9440559440559441,0.18551975289806896,0.56375,1.237077379822731
50,0.9474067599067599,0.17841962361078717,0.5675,1.2350863489508628
51,0.9468240093240093,0.17947396730661114,0.56625,1.2158956956863403
52,0.9455128205128205,0.17956922231090097,0.556875,1.2453788220882416
53,0.9430361305361306,0.18559602177365397,0.5575,1.2225147098302842
54,0.9484265734265734,0.17813905062792185,0.56125,1.2532973170280457
55,0.9434731934731935,0.18780361091618217,0.56,1.279067326784134
56,0.9498834498834499,0.17173406216891218,0.56875,1.2169396245479585
57,0.9468240093240093,0.17893808364590286,0.58,1.22821770131588
58,0.9449300699300699,0.18254071824895196,0.555625,1.2543862748146057
59,0.9497377622377622,0.17362420463235506,0.57375,1.2159081974625587
60,0.9428904428904429,0.182144562429412,0.569375,1.2058964437246322
61,0.9468240093240093,0.1787347422092111,0.564375,1.2402838772535325
62,0.940413752913753,0.1921856557833148,0.570625,1.2203089168667793
63,0.9476981351981352,0.17832558485733602,0.5625,1.2652152612805367
64,0.9433275058275058,0.17939464806086255,0.551875,1.2855986404418944
65,0.9411421911421911,0.19242549406273382,0.5725,1.2555781042575835
66,0.9503205128205128,0.17080512576864593,0.565,1.257335702776909
67,0.9481351981351981,0.1770429991724052,0.570625,1.2459672218561173
68,0.9466783216783217,0.17978865860815926,0.561875,1.2312890827655791
