epoch,acc,loss,val_acc,val_loss
0,0.6835139189855042,0.8550359729409794,0.40736080531280494,1.5724376920410281
1,0.8170028338096086,0.5334690551158487,0.3485372759197897,1.930764041257452
2,0.8565427571242006,0.4297426521708556,0.34067316769091127,3.656641027769153
3,0.8812802133669076,0.3631548234255518,0.4677571563759702,2.4475247742957986
4,0.8959493248914555,0.3222312948141004,0.502359232491163,1.6523951094418285
5,0.9096016002667111,0.2884087594109568,0.4212016357720067,3.0021353757917675
6,0.9169694949098578,0.2657424587983055,0.39729474683196414,2.226252358677478
7,0.9242040340036805,0.24628146124355077,0.5051903114655588,2.186705685104353
8,0.930038339733223,0.23031118762832936,0.4797106008741157,2.685943998154997
9,0.9359393232205367,0.21211406967777632,0.42277445741403247,2.529160267379007
10,0.938423070511752,0.20558870209765684,0.5184020132585755,2.0595149530033976
11,0.9429071511898781,0.19311954717891258,0.5426234665551475,1.5233264508656865
12,0.9461243540530484,0.1833794216763717,0.5636992765582931,1.6977359620270094
13,0.9492915485854705,0.17603115517609436,0.5262661213843318,3.306655949749786
14,0.9504584097289943,0.17253026593514414,0.5051903114936831,2.548408643953378
15,0.9521420236646503,0.16340642893566729,0.6115130544477531,1.5916301400153732
16,0.9552092015276274,0.15626624011560208,0.5423089021517443,2.1127891527027707
17,0.9575595932655443,0.14887484764855075,0.5847750865614388,2.5789192023611776
18,0.9585764294148366,0.14657425856586298,0.5715633847684222,1.9171114423133249
19,0.9597599599873707,0.14190440345384772,0.5136835483324982,2.3299246303087964
20,0.9590098349724954,0.14113242726193645,0.5740798994144128,1.7074533078459757
21,0.961676946157693,0.13555380225375327,0.5819440076057923,1.7355492738253968
22,0.962693782291088,0.13231152723974776,0.6495753382129015,1.66210686601757
23,0.9640606767794633,0.1278107297121932,0.5596099402140281,1.6182483483894547
24,0.9786631105124582,0.08575188119841885,0.5964139667499286,1.7408863582131846
25,0.9811135189297557,0.07720746627587599,0.586347908184715,1.7413097807880316
26,0.9819136522694177,0.07329694586140768,0.613715004680966,1.8478967200738523
27,0.9822970495082514,0.0695598885018312,0.5602390689645859,1.9877733946521539
28,0.9833972328661839,0.06687856136368978,0.579112928650146,1.8847349209018982
29,0.9834805800966828,0.06536282820024428,0.583202264919413,1.9241890129558543
30,0.9834472412068678,0.06327986078730229,0.5684177414843705,2.23609014339663
31,0.9840306717786298,0.061690673812389234,0.5640138407929508,1.954771365073913
32,0.9848974829078575,0.05905980792894505,0.5960994023559003,2.063740648612844
33,0.9847115705235079,0.058669458672332246,0.5938974520851884,2.1462355972123843
34,0.98565,0.05729064067304134,0.5869770368602749,1.9901678294421516
35,0.9849808301383564,0.057500204411888745,0.5942120163948441,2.138519954366405
36,0.9862977162860477,0.053511804294950824,0.5791129285563985,2.0361317491411377
37,0.9869144857476246,0.05238232875820656,0.5765964140229046,2.104853346048567
38,0.9861476912818803,0.05225561583468389,0.5750235923808789,2.0159857150480107
39,0.9872978829804967,0.05081263902561578,0.5709342561303613,2.1114120015973525
40,0.9864477412842536,0.05168706901963899,0.5740798993206654,2.12891005562251
41,0.9877312885480913,0.05147082845513215,0.5737653350860077,2.105057474651139
42,0.9860143357226204,0.053131257655270735,0.5743944637053191,2.0631139958643545
43,0.9878146357726287,0.049249176405758974,0.5765964139854057,2.069575861513558
44,0.9870478413068845,0.05031431317453604,0.5747090280524737,2.0923098614846585
45,0.9864644107351225,0.05224956793145182,0.5699905631076468,2.1503294168234097
46,0.9874812468844149,0.04976335827718876,0.5687323057190282,2.10213687544388
47,0.9865810968494749,0.05108041418099984,0.5784837999933357,2.0819306596340192
48,0.9868978163027171,0.05147516192021639,0.5734507707294784,2.0954677540388222
49,0.9872312052008668,0.0489183901797823,0.570305127361054,2.081854482010574
50,0.9871478579862651,0.0499565525961272,0.5747090280524737,2.1050837387938137
51,0.9873812301990728,0.04823440649118358,0.5765964140416542,2.076077835482597
52,0.9871145190865144,0.04951261772297088,0.575338156709284,2.0940004660296494
53,0.9876646107684615,0.04899731907974304,0.5781692356649305,2.0962011508875653
54,0.9873812302050342,0.048393832778042406,0.5756527209439417,2.071519281774919
55,0.9871978663110519,0.051450277498675936,0.5734507706451056,2.107334299333518
56,0.9869978329662006,0.04964981390302092,0.5762818496195016,2.0700243415229536
57,0.9871978663110519,0.049615882301324604,0.578169235646181,2.088562527404862
58,0.9875125041620936,0.04953692330009602,0.5765964140229046,2.0609332541693455
59,0.987,0.050648692756394546,0.5787983643029913,2.0436663989489765
60,0.9862310385064177,0.051791919832749556,0.5734507706638551,2.0970939086945264
61,0.9875645940990165,0.049891439945394946,0.5756527210376892,2.0675485062126695
